Label,max_area,mean_landfalling_area,cumulative_landfalling_area,duration,max_south_extent,region,max_T2M_anomaly_ais,max_IWV_ais,max_IWV_anomaly_ais,max_ocean_SLP_gradient,cumulative_rainfall_ais,cumulative_snowfall_ais,avg_landfalling_minomega,max_landfalling_v850hPa,max_vIVT_ais
2016_33,1477352,785,589,18,-66.0,East 1,-0.417449951171875,5.719862461090088,2.967979669570923,8.228293648948906,0.0,0.004665418654334251,-0.9374614556630454,32.33613586425781,77.34693908691406
2016_34,1843909,258551,452464,42,-79.0,East 1,16.11181640625,9.914950370788574,6.627838611602783,8.093238604879772,0.0,0.7980031027304151,-0.5190074459029231,30.415515899658203,262.7425537109375
2016_35,2637441,125414,282182,54,-72.0,East 2,15.418594360351562,14.591697692871094,11.825125694274902,8.913612577178228,0.0,0.8716035761498664,-0.8844268079047108,37.87395858764648,277.73406982421875
2016_36,2173315,96138,108156,27,-73.0,East 2,20.859893798828125,12.561424255371094,9.621383666992188,5.749697483841849,0.0,0.34965286706232673,-0.5567096441442174,44.61526107788086,174.56295776367188
2016_37,3136167,296588,593176,48,-85.0,West,28.550460815429688,17.798568725585938,12.187668800354004,4.227951748759537,0.006599081700985658,1.114983390855282,-1.0447522816678605,35.298095703125,324.0967102050781
2016_38,1400405,683896,683896,24,-85.0,West,23.65155029296875,17.001419067382812,11.39051914215088,2.3276276428488223,0.04451524192126321,1.3873221256548023,-0.90825671896286,27.2685604095459,371.5359802246094
2016_39,2195122,28526,24960,21,-69.5,East 2,15.080093383789062,8.534855842590332,6.033779621124268,5.242102381567979,0.0,0.08411519837234363,-0.9424311265642784,28.814456939697266,104.60818481445312
2016_41,3373866,1331554,2663109,48,-85.0,East 2,35.905914306640625,15.08607006072998,12.584993362426758,5.8518676176993365,0.0,2.217529090156093,-0.6913782385889011,29.88600349426269,292.9523620605469
2016_42,1018571,115086,143857,30,-74.0,West,15.97186279296875,12.58089828491211,7.793675899505615,3.930068204158932,0.0004011212539677315,0.48523119721265995,-0.7303920984268187,25.470951080322266,301.5540466308594
2016_43,1213138,133552,100164,18,-76.5,East 2,14.897964477539062,6.483016490936279,4.660415649414063,7.952071769787324,0.0,0.20521044951344788,-1.1640283397418811,36.87159729003906,162.7934112548828
2016_44,1695359,10160,43184,102,-76.5,East 2,19.49066162109375,8.78722095489502,6.747661590576172,6.308499924724234,0.0,0.13655558335072868,-0.7884498781656404,30.80927276611328,92.40744018554688
2016_45,2840469,257919,1063918,99,-83.0,West,29.970718383789062,15.092180252075195,10.88693618774414,5.764853612567858,0.020025897578885413,2.164492768926112,-0.5863621171820663,42.49972152709961,515.32421875
2016_46,1473412,53122,46482,21,-71.5,East 1,8.583038330078125,4.848771095275879,2.7195770740509038,13.377554177850044,0.0,0.1177784538316854,-0.6722296665714966,33.63935089111328,92.96837615966795
2016_47,1200870,3429,2143,15,-67.5,West,10.2894287109375,12.945457458496094,8.170280456542969,5.8102567082614405,0.0,0.004143411391481357,-0.4182485155633149,27.47567749023437,241.03973388671875
2016_48,1157230,5678,4968,21,-67.5,East 2,6.505950927734375,7.218953132629394,4.155580520629883,11.333345561440195,0.0,0.13244100222829,-0.995412693709658,34.72330856323242,126.00321197509766
2016_50,1759558,329200,658400,48,-76.0,East 1,17.908493041992188,6.602087020874023,4.951963424682617,5.666607044854326,0.0,0.8457230658821289,-1.6431865825815697,21.835447311401367,169.96456909179688
2016_51,1972169,728334,2093962,69,-85.0,East 1,24.963531494140625,8.996535301208496,6.765130043029785,8.807137538426243,1.0372732286516751e-08,0.8643935749555106,-0.4060675047261592,22.88484001159668,205.58029174804688
2016_52,1298850,343783,687567,48,-85.0,West,25.42890930175781,11.44350242614746,7.678108215332031,8.46068285173802,0.0,0.9613172924135881,-0.6423912709546851,33.2242546081543,302.3833923339844
2016_54,463675,257475,64368,6,-71.5,East 2,18.261276245117188,7.163799285888672,4.412517547607422,5.026001520658884,0.0,0.18472454507654104,-0.8280290181953325,22.079761505126957,127.30643463134766
2016_55,1898737,24119,39194,39,-69.0,East 1,8.189620971679688,4.69875431060791,2.5884273052215576,7.748991366373064,0.0,0.08259223400798209,-0.4034365583827295,30.47441864013672,70.96179962158203
2016_56,823448,205222,153916,18,-79.5,West,25.20576477050781,10.928824424743652,6.825983047485352,4.935657448993736,0.00014501416884060028,0.47292304254273054,-0.8705488736920228,28.77387046813965,269.95025634765625
2016_57,649518,101947,38230,9,-79.0,West,20.474151611328125,8.638416290283203,5.881458282470703,4.185748593698902,0.0,0.175995126432712,-1.1058217834820463,25.945894241333008,163.46560668945312
2016_58,1889791,15871,39679,60,-77.0,West,20.865997314453125,11.215147018432615,7.276492118835449,6.586498132921051,0.0,0.18272064338671368,-0.7992202633137195,37.80647277832031,219.60227966308597
2016_59,3148697,128171,192257,36,-77.5,West,23.301559448242188,14.423738479614258,9.791545867919922,5.423165233770075,0.0009395856729097917,0.6984287267716525,-0.7059616281710105,33.11745834350586,375.6084289550781
2016_61,2841397,310771,776928,60,-76.5,East 2,21.083709716796875,12.478045463562012,9.724750518798828,6.905358289812511,0.0,1.2149326421018471,-1.1957461329084966,38.39531707763672,292.13043212890625
2016_62,1596889,30262,37827,30,-72.0,West,15.08197021484375,14.424775123596191,8.939583778381348,3.9581096985880575,0.0003473574743604341,0.169977550691287,-0.7544446985811767,23.558019638061523,286.5976867675781
2016_64,2746028,581470,1453677,60,-85.0,West,22.333251953125,12.959589958190918,7.474398612976074,6.114167575170345,0.003118441443736738,2.1026626367364045,-0.6213291245561935,35.23520278930664,329.62017822265625
2016_65,2329685,323620,525883,39,-83.5,East 1,15.847122192382812,6.81321907043457,4.699051856994629,8.568936982381144,0.0,0.32201359052351414,-0.7305624785042301,41.54693222045898,183.1615295410156
2016_66,1120046,29024,29024,24,-71.0,West,12.71282958984375,10.682044982910156,5.1968536376953125,5.411666341314006,9.53417041244364e-05,0.21628302255177587,-0.6893726627682075,38.479103088378906,252.33482360839844
2016_67,591571,140462,52673,9,-85.0,East 1,17.861923217773438,7.274656295776367,4.832723617553711,3.713857765668567,0.0,0.1722582026815552,-0.5878197531607303,20.5059814453125,158.71499633789062
2016_68,1577584,107961,107961,24,-78.5,West,19.39781188964844,12.36552619934082,7.724838733673096,9.657848974990229,3.1137658466592236e-05,0.6702346808757375,-0.990413031299324,30.412961959838867,366.6126708984375
2016_69,2065946,13172,18112,33,-72.0,East 1,6.82342529296875,7.415647506713867,4.478872776031494,5.6987369549340094,0.0,0.08116410405874343,-0.5796324610710143,23.14142417907715,100.6977081298828
2016_71,981464,286334,214750,18,-80.5,East 1,12.872314453125,6.776583671569824,3.8552327156066895,5.681349462991745,0.0,0.1770464787543173,-0.4012896178456198,21.652034759521484,159.2808074951172
2016_72,1256788,303352,492947,39,-85.0,West,22.767013549804688,12.553788185119627,7.6112775802612305,4.368983938728218,0.01943946654502641,0.6925896610599602,-0.3931385994225926,31.04305076599121,337.3813781738281
2016_74,1911542,590690,812199,33,-79.5,East 1,14.093048095703123,7.819323539733887,5.094247817993164,6.613058399618235,0.0,0.8306904239795724,-0.7479598941644532,30.935457229614254,211.868896484375
2016_75,246220,203033,50758,6,-85.0,East 2,8.27655029296875,2.763066291809082,0.8813294172286987,1.9333451023035888,0.0,0.010397584512871401,-0.0625930456055036,3.925722122192383,20.709333419799805
2016_76,1306275,127854,63927,12,-77.5,West,11.995147705078123,11.250354766845703,7.66622257232666,4.335275325717819,0.0,0.366813678631498,-0.7884409477541219,20.903261184692383,157.32327270507812
2016_77,1273329,372872,279654,18,-81.5,West,17.190292358398438,12.112114906311035,7.706434726715088,4.421493032973846,3.462767871185755e-07,0.8832886111606305,-0.5944756222464842,27.765947341918945,249.23358154296875
2016_78,1625646,660,495,18,-70.0,East 1,2.825836181640625,5.410945892333984,2.837617874145508,6.782809458350428,0.0,0.002952498165558635,-1.3538747231165569,25.08541679382324,53.88986206054688
2016_79,1125806,28993,3624,3,-67.5,East 1,4.159820556640625,7.639168739318848,5.035395622253418,5.966468498322031,0.0,0.03244083336512309,-0.568325009515232,24.328840255737305,59.96575164794922
2016_80,2071456,966144,2173824,54,-85.0,East 1,25.541305541992188,9.911978721618652,7.308205604553223,5.2417556311549065,0.0,1.4283660195098016,-0.113046504036041,27.85861587524414,265.46490478515625
2016_82,490548,80254,10031,3,-68.5,West,11.51409912109375,12.439322471618652,7.108744621276856,5.547540436249484,0.003704948415232975,0.08533025598223688,-0.576404120149699,25.96173095703125,184.98155212402344
2016_83,1293694,263766,197824,18,-83.5,West,13.522979736328123,10.29858684539795,6.392176628112793,5.142888723347471,5.166533404938624e-06,0.33411953776240383,-0.6582550600037194,25.780065536499023,203.4337921142578
2016_85,2097236,936089,1755167,45,-82.5,East 2,15.793472290039062,14.0458984375,10.092671394348145,5.164422241881799,0.0,0.9459927355590164,-0.2730124908116444,26.505733489990234,108.29399871826172
2016_88,2318785,67519,101279,36,-74.5,West,8.14691162109375,20.210351943969727,13.815532684326172,5.751835009123013,0.013330540602612106,0.49688493721721444,-0.3914000369636478,30.73945426940918,364.9678649902344
2016_89,894323,209158,104579,12,-84.5,East 2,7.339874267578125,8.795004844665527,3.849918842315674,3.5627723529903985,0.0,0.09759254581837548,-0.1127408891756216,23.88210868835449,95.8040008544922
2016_91,1502882,958,2156,54,-76.0,West,3.051666259765625,12.232285499572754,6.831014633178711,3.126204449284792,0.0,0.022597676722940382,-0.2590037535698264,17.29245948791504,128.1704559326172
2017_1,2161532,621197,931795,36,-85.0,West,11.25537109375,17.26348304748535,10.811294555664062,4.522678176563153,0.013630525381619272,1.2786995470048648,-0.4323784348996434,29.848604202270508,319.89263916015625
2017_2,307068,142098,53287,9,-84.5,East 2,7.850555419921875,8.254016876220703,3.89345645904541,2.579523724281517,0.0,0.009303153627232757,-0.1459214178975969,10.629133224487305,53.10942840576172
2017_3,1246785,3791,4265,27,-69.5,East 1,4.084930419921875,12.550047874450684,6.732599258422852,5.4793441687238005,0.00245386636890211,0.02201145101908096,-0.2808387018362385,19.77031898498535,154.61749267578125
2017_4,273114,230095,143809,15,-78.0,East 2,10.18511962890625,12.089492797851562,5.955853462219238,1.459289996825268,0.0,0.14708335132664146,-0.2844300447877544,7.450211524963379,75.90023040771484
2017_5,619358,124316,31079,6,-75.5,West,4.6666259765625,16.47080421447754,7.92323112487793,11.6159551253321,0.004258590909989038,0.23858472538037245,-0.5125092408382301,27.78258514404297,203.6400146484375
2017_7,1108202,78561,58921,18,-69.5,East 2,9.138961791992188,10.438884735107422,4.790802001953125,4.161268926251766,0.0005509199420024524,0.3366991716990942,-0.5519698013156676,22.52237319946289,102.8805923461914
2017_8,1313053,72898,63785,21,-71.5,East 2,5.7249298095703125,14.966681480407717,8.9984130859375,4.6714600703441045,0.0018207851011739621,0.6134987866566496,-0.8076196031207523,28.334659576416016,152.92298889160156
2017_9,2007628,1889109,236138,3,-85.0,East 1,24.137496948242188,9.940299034118652,4.904959678649902,3.671397541516964,0.0,0.4216325785109452,-0.3084796954825161,14.093801498413086,109.9641571044922
2017_10,2212109,800172,1800387,54,-85.0,West,22.96844482421875,17.641864776611328,10.811232566833496,4.413008715383381,0.03980835029720409,2.3394881753965038,-0.5830886363983154,25.35980796813965,525.1477661132812
2017_12,1561549,308199,462299,36,-78.0,West,17.979263305664062,21.400510787963867,14.018543243408203,3.684796183256073,0.08886854569559507,0.9533083208818871,-0.3386868757744082,24.64594841003418,481.04046630859375
2017_14,1606661,225894,225894,24,-74.0,East 1,15.547164916992188,9.510485649108888,5.869131088256836,6.643583692195226,1.5927559785001635e-07,0.4588072699899731,-0.4009819613592504,35.76187896728516,237.60964965820312
2017_15,2178237,554060,1108121,48,-85.0,East 2,27.26995849609375,11.378934860229492,7.365711688995361,5.8240221263281,0.0,1.2596970397915082,-0.6324825914325525,29.15509033203125,345.1979064941406
2017_16,816005,123699,46387,9,-79.5,West,13.008377075195312,14.144057273864746,8.88502025604248,3.458722906639673,0.0,0.2339584264545531,-0.4030393162052412,22.202560424804688,287.16912841796875
2017_17,1010560,613641,76705,3,-85.0,East 1,19.08296203613281,7.45811128616333,4.157869815826416,6.3462534441011815,0.0,0.17315469028287767,-0.5370938636515772,18.25440216064453,94.09566497802734
2017_18,1232373,263015,131507,12,-73.5,East 2,16.696212768554688,8.074889183044434,4.626524925231934,7.368843966434253,0.0,0.4190621654976649,-1.0710249170354986,27.11861801147461,166.12460327148438
2017_19,1298822,460337,115084,6,-76.0,East 1,18.977706909179688,9.075246810913086,6.326261520385742,4.891959716078907,0.0,0.6261854350347855,-0.6873102982624276,21.1885986328125,148.2879638671875
2017_20,1316832,74218,83495,27,-72.0,East 1,13.140365600585938,8.471062660217285,5.551560401916504,5.969486886806185,0.0,0.2354841044843524,-0.5569793581962585,30.168397903442383,182.7532501220703
2017_21,1626506,199486,473780,57,-82.5,West,20.051483154296875,17.4312744140625,11.86594581604004,3.441146927367475,0.003208022176017877,0.902389553402372,-1.0985441472962665,27.768917083740234,423.8946533203125
2017_22,1831930,476503,953007,48,-85.0,East 2,30.41619873046875,9.913865089416504,6.871363639831543,8.6347395273545,0.0,1.0640639350711443,-0.9167016418705284,37.25747680664063,269.93359375
2017_23,1624085,337468,295284,21,-74.0,East 2,21.65882873535156,10.268404006958008,6.574063777923584,10.803198684923268,0.0,0.8606583556607149,-0.705933363833467,32.806007385253906,246.7335968017578
2017_24,1230792,8534,5334,15,-67.5,East 2,10.92181396484375,8.04787540435791,4.353535175323486,7.955801824849437,0.0,0.07929394668014825,-0.5517468798943322,35.25101852416992,129.63739013671875
2017_26,1219992,86088,53805,15,-80.5,West,14.139190673828123,8.747620582580566,5.209956169128418,5.7409224859239085,0.0,0.28676494809089953,-0.6598280961424825,25.654335021972656,152.85556030273438
2017_27,860184,664058,83007,3,-85.0,West,21.552886962890625,11.639482498168944,7.3603363037109375,3.4009355496342573,0.0,0.5000026186481198,-0.6058430297082122,20.778932571411133,249.30674743652344
2017_28,1764719,80461,140808,42,-81.0,West,22.772781372070312,9.555224418640137,6.017560005187988,4.489708240905842,0.0,0.3057458780159845,-0.7258150751612634,36.74533462524414,183.05599975585935
2017_29,1610486,59155,22183,9,-70.5,East 2,3.556976318359375,8.869880676269531,5.709981441497803,8.794019814881468,0.0,0.11496383255245259,-0.4498044434016139,20.283302307128903,112.8520050048828
2017_30,33461,17194,2149,3,-66.5,East 2,2.267608642578125,8.447708129882812,5.03610897064209,3.7029349935341767,0.0,0.009843694968068492,-1.5060802030658569,17.16100311279297,134.9237518310547
2017_31,3584516,64720,194160,72,-80.5,East 2,14.889541625976562,6.369776248931885,4.035016059875488,7.811577897524318,0.0,0.12622852044413993,-0.4358636942623429,37.57660675048828,117.6274642944336
2017_32,3065192,238297,595744,60,-85.0,West,21.448883056640625,12.613070487976074,9.027771949768066,5.953280585749813,0.0018785499168604172,0.9880457151763574,-0.4855861365795135,43.44781494140625,451.7428894042969
2017_33,1320000,48509,78828,39,-71.5,East 2,13.623458862304688,7.982102870941162,5.352529525756836,7.602838141528431,0.0,0.2371741067078505,-1.1365401316926218,39.550418853759766,169.48243713378906
2017_34,2084552,227735,512405,54,-75.5,East 2,23.46786499023437,8.595222473144531,5.302499771118164,6.809657100106231,0.0,0.8947029931700093,-0.4352384713619847,31.177675247192383,203.4945373535156
2017_35,732125,224150,28018,3,-74.5,East 1,21.277313232421875,5.840717792510986,3.622603893280029,6.031341335904779,0.0,0.11236230793304802,-1.2742194116731589,24.701732635498047,102.48856353759766
2017_36,1431136,14611,12784,21,-68.5,West,10.3101806640625,13.479029655456545,8.703851699829102,6.225416110810471,7.412363828962466e-06,0.07224884723059526,-0.6519772497703672,33.64906692504883,356.45806884765625
2017_37,1507863,652846,326423,12,-83.5,East 1,25.09434509277344,6.646782875061035,4.410782814025879,5.8525504331362015,0.0,0.48050395662362383,-0.6212191693385438,29.968461990356445,170.3562774658203
2017_38,1462797,969598,1090798,27,-85.0,East 2,20.2537841796875,8.852088928222656,6.100807189941406,6.496254919548668,0.0,0.599856715775812,-0.7675095931074074,26.00090980529785,186.76583862304688
2017_39,1113293,794946,298104,9,-85.0,West,24.382476806640625,9.324745178222656,5.696386337280273,2.636468713717992,0.0,0.5682856488568296,-0.6944438940074159,29.67768669128418,246.5316162109375
2017_40,1794211,14459,23497,39,-69.0,West,12.987228393554688,15.82093620300293,11.065540313720703,4.912332074855542,0.0008084034240740472,0.05697756727342113,-0.1800673012036212,36.08577728271485,298.08746337890625
2017_41,1298586,763043,95380,3,-76.0,East 2,16.460830688476562,9.514586448669434,6.518877983093262,7.834611259547343,0.0,0.6922271211136549,-0.9894380769876804,33.48095703125,282.8168640136719
2017_42,1227921,1095744,136968,3,-79.0,East 2,21.96542358398437,7.480553150177002,4.4666666984558105,5.564130620168257,0.0,0.4143461357389061,-0.6158226857253862,24.67507553100586,148.97543334960938
2017_43,3545379,622755,1011978,39,-80.0,East 1,17.53472900390625,9.142118453979492,7.238266468048096,6.86320681491582,0.0,1.043103885951745,-0.39128407951148,29.20201301574707,302.2483215332031
2017_44,2276321,828898,1450572,42,-85.0,East 2,21.54412841796875,6.9240593910217285,5.208008289337158,7.869470497811465,0.0,0.848768892528917,-0.4812815756061998,32.00672912597656,95.23590087890624
2017_46,1042095,217721,27215,3,-73.5,East 1,12.48248291015625,5.594433784484863,3.486024618148804,7.570410698818469,0.0,0.08877612049926165,-0.7334364743515239,31.78961753845215,98.29959869384766
2017_47,1086101,295338,221503,18,-78.0,West,14.92919921875,10.917192459106444,5.719078063964844,4.658829895328756,3.046888382103062e-06,0.4834305061391663,-0.6169774993778008,34.74885559082031,277.9408264160156
2017_48,2078635,659379,1566026,57,-85.0,West,29.673507690429688,11.28604793548584,7.060122966766357,5.25295579115507,0.004988053126398233,1.8726529857269578,-0.7940932966372537,32.88821792602539,444.6272888183594
2017_49,1030473,6691,5018,18,-67.0,East 1,-0.9085845947265624,3.518352031707764,1.4041845798492432,6.779656893068977,0.0,0.02349480871927168,-0.5502618291046614,33.96995544433594,61.76779174804688
2017_50,1265098,328928,41116,3,-82.0,East 2,16.944122314453125,4.900399684906006,3.3838672637939453,5.180510542435353,0.0,0.04053825497684893,-0.3576144596502784,22.43952178955078,70.57662963867188
2017_51,1262510,30599,15299,12,-76.5,East 1,10.629776000976562,4.029721260070801,1.793290138244629,5.662505911475944,0.0,0.06757823766945789,-0.5295450955430703,32.87099075317383,87.31034088134766
2017_52,1930626,58932,88398,36,-71.5,East 2,9.835784912109377,8.621708869934082,5.524084091186523,11.355313241301351,0.0,0.3253787524945199,-0.4738441471177696,26.55394554138184,193.68296813964844
2017_53,1553685,3221,4429,33,-67.0,East 1,4.7503814697265625,5.029696941375732,2.9464995861053467,5.669537981844192,0.0,0.01292461168304881,-0.9508765000128346,35.825157165527344,75.9724349975586
2017_55,318450,7067,1766,6,-72.5,West,4.681488037109375,7.153555393218994,3.2149007320404053,2.759897015783663,0.0,0.008963773014399004,-0.5845708310078834,22.538738250732425,178.31556701660156
2017_57,3058944,445403,668104,36,-78.0,East 2,16.620651245117188,8.418542861938477,5.741939544677734,6.715930156531171,0.0,0.6481351638460955,-0.2884547139070946,25.37197494506836,127.10926818847656
2017_58,1900779,944900,2480363,63,-84.0,East 2,14.31793212890625,11.83926486968994,6.743088722229004,5.110335643755207,0.0023875701168559623,1.3521459831499159,-0.9853381247299088,38.64940643310547,233.93849182128903
2017_59,2682454,365043,958238,63,-82.0,East 1,11.501617431640623,11.803808212280272,7.636995792388916,7.262143008006511,4.583097808374845e-08,1.0782117992543307,-0.6489154418711162,35.06412887573242,176.52232360839844
2017_60,2899995,485303,2365853,117,-85.0,West,16.932632446289062,17.111371994018555,11.140600204467772,3.5697177413578323,0.016959709335126416,3.2068741951651423,-0.4019695878028866,25.767133712768555,319.7060852050781
2017_61,1653283,480,660,33,-70.0,East 1,3.1396484375,8.891600608825684,4.375117778778076,6.329390669413407,0.0,0.008479710792499406,-0.5245497822761498,32.07362747192383,134.1400604248047
2017_62,1822798,407944,764896,45,-77.5,East 1,12.829116821289062,12.323379516601562,8.70158576965332,2.9635251486772742,3.9831686409202215e-05,1.2844232468388943,-0.6481542144027066,20.248872756958008,239.9296722412109
2017_63,1278358,426915,106728,6,-71.5,East 2,11.074188232421877,11.616708755493164,7.663481712341309,3.65644672315368,0.0,0.2662363348034634,-0.7766010178354946,20.63238906860352,128.47511291503906
2017_64,1721900,966,1690,42,-67.5,East 2,0.67083740234375,9.891924858093262,5.938697814941406,5.41146649733979,0.0,0.006150450668917188,-0.4914939105510711,22.36431312561035,68.36027526855469
2017_65,530941,77154,19288,6,-71.5,East 1,7.26934814453125,10.362433433532717,6.031882762908936,6.42756356836324,1.1657817941876438e-06,0.02116411516202454,-0.4947881062560213,17.53682518005371,145.43896484375
2017_67,785895,76197,9524,3,-73.0,East 1,2.2109375,10.690681457519531,4.960119247436523,4.632949674338389,0.0,0.055013436859541624,-0.3426142105452017,22.87005043029785,175.13519287109375
2017_68,2028037,128757,273609,51,-73.5,East 1,6.8403167724609375,11.889482498168944,6.961385726928711,6.1359555792215765,0.0007701760527148166,0.32167929544694923,-0.1910881062976183,33.95734024047852,81.80709838867188
2017_69,1542363,103083,180396,42,-79.0,West,7.7010498046875,19.583505630493164,11.85500144958496,4.341556338698258,0.007758423928978366,0.3351664101684094,-0.248668690928745,30.351320266723636,533.9268798828125
2018_1,2928151,436253,981570,54,-85.0,East 1,8.5579833984375,16.81531524658203,10.763801574707031,4.935470301842194,0.006410491032207683,0.9379991608412811,-0.2440386116504669,33.39044570922852,418.3484497070313
2018_2,1249556,450252,450252,24,-85.0,East 1,9.5291748046875,13.219252586364746,7.715298175811768,4.37220964327986,3.583228230220304e-05,0.39340383894979114,-0.3926962379433265,22.01625633239746,87.43962860107422
2018_3,3313579,515474,1159816,54,-81.5,East 2,10.466156005859377,19.832902908325195,12.866266250610352,4.258920286166125,0.00011956397799223919,1.3764636261767325,-0.1845532059669492,39.73761367797852,314.9043884277344
2018_4,1793761,181963,272945,36,-71.5,East 2,9.315231323242188,15.245737075805664,9.203606605529783,4.403680291637524,0.0003035274549980411,0.5396551925198304,-0.4410030245780945,23.738136291503903,303.7296142578125
2018_5,2324858,806998,1412247,42,-84.5,East 1,15.974014282226562,13.574176788330078,8.396111488342285,6.735881886165177,0.009600897127897431,1.3320053200942195,-0.6314911752257489,37.4953498840332,288.3848571777344
2018_6,1097844,152364,76182,12,-79.0,West,7.4976043701171875,12.316363334655762,6.515396118164063,4.906369157192708,0.0,0.3814700114974189,-0.3822131262676951,34.956504821777344,199.6855316162109
2018_7,1842111,426330,746078,42,-78.0,East 2,15.793243408203123,18.80356216430664,12.835294723510742,5.918882519105961,0.0037979877248433733,1.3732935589260724,-0.6722678578375393,29.158916473388672,401.7126770019531
2018_8,2235462,286546,752183,63,-77.5,East 2,15.991744995117188,16.288148880004883,10.316650390625,4.0962513868375625,0.0,1.1006963867573014,-0.5207743744055433,31.18383407592773,378.58734130859375
2018_10,926941,63318,23744,9,-68.5,West,7.631927490234375,14.98050594329834,6.43889045715332,3.124190445713777,0.0028617234088234556,0.06556049551320557,-0.3231990099035211,28.63351058959961,330.4105834960937
2018_11,1632470,8351,11483,33,-77.5,West,5.4863128662109375,9.513779640197754,4.4606032371521,5.767220300712911,0.0,0.14684578382045624,-0.3300026122915453,30.615079879760746,175.43807983398438
2018_12,1462281,765817,670090,21,-81.5,East 2,14.27484130859375,9.929732322692873,4.918051242828369,8.166056039259269,0.0,0.6781220601780903,-0.7117666484848004,23.359634399414062,218.2840576171875
2018_13,2433219,298528,410476,33,-79.0,East 1,12.160842895507812,11.273929595947266,6.676980018615723,7.0213953724006295,0.0,0.589865881194711,-0.8969494174022743,36.27214050292969,287.1371765136719
2018_14,1935739,317893,476839,36,-85.0,West,22.32763671875,16.328845977783203,11.27566909790039,6.432501797632545,0.0,0.757735667572889,-0.4886852159198107,36.42393493652344,334.43072509765625
2018_15,4401559,945691,2600650,66,-85.0,East 2,27.674148559570312,20.68508529663086,16.912761688232422,6.440689025438058,0.0008835247073297188,1.6417920820620835,-0.5698679652170326,40.76532745361328,556.587158203125
2018_17,412577,11983,2995,6,-78.5,West,20.12416076660156,7.614411354064941,4.075036525726318,3.936344461924712,0.0,0.011959927591934698,-0.330234822166404,15.540346145629885,61.856353759765625
2018_18,1090520,437070,382436,21,-85.0,East 1,21.582687377929688,16.99139976501465,9.016643524169922,4.664508706505868,0.004233804328471396,0.5754604639209854,-0.3686884744739761,27.662464141845703,298.9140625
2018_19,2196839,848094,212023,6,-85.0,East 1,21.200225830078125,12.27951431274414,6.671872615814209,5.698874224510848,0.0004792347728220431,0.4897034115307731,-0.5933704942292144,32.44990921020508,219.2735290527344
2018_20,652121,21805,2725,3,-65.0,West,5.831207275390625,14.236739158630373,6.261983394622803,6.04404169247668,0.0027583778542893895,0.029903176969215666,-0.6417099003298146,29.34053421020508,290.1127624511719
2018_21,1715633,194447,97223,12,-80.5,West,22.79327392578125,13.736295700073242,9.07729721069336,3.7748558893076174,0.0,0.266703661222938,-0.2470982720884983,19.187959671020508,184.32077026367188
2018_22,1353273,428607,482183,27,-85.0,West,24.657455444335938,11.939297676086426,7.280299186706543,3.424203770784881,0.00027175124349464847,0.5491253160118282,-0.2294980000343224,25.27094078063965,216.3515472412109
2018_23,1547299,827352,517095,15,-77.5,East 2,22.21142578125,10.895217895507812,7.541160106658935,8.329672698830128,0.0,1.254568207905156,-0.5736143592823855,30.188161849975582,247.07278442382807
2018_24,2252544,180731,564785,75,-74.0,East 2,23.75239562988281,15.470582962036133,12.26721477508545,4.299696125990712,0.0,1.1569821964646674,-0.2390470250622717,31.61898231506348,207.75997924804688
2018_25,1290016,18539,4634,6,-66.5,West,10.50347900390625,16.329057693481445,9.590286254882812,6.403573519776898,0.0034833479505695787,0.026538473391671695,-0.4569436692067591,26.33353805541992,241.61862182617188
2018_28,1185824,296,593,48,-66.5,East 2,5.494781494140625,9.392385482788086,5.364223957061768,5.534803085638403,0.0,0.005227000811965265,-0.5002750555549447,28.150745391845703,123.60060119628906
2018_29,1176415,11349,8512,18,-77.5,East 2,21.746368408203125,7.999138832092285,6.169344425201416,6.142143913987177,0.0,0.02726606743002625,-0.4302479950513548,30.15320587158203,36.1328125
2018_30,1619055,253650,348769,33,-85.0,West,28.64459228515625,9.73267650604248,5.473794937133789,5.900713093174963,0.0,0.5412325565986758,-0.3415439643039927,33.22347640991211,268.13836669921875
2018_31,2262987,861428,2368929,66,-85.0,East 1,27.9547119140625,10.968523025512695,7.636773109436035,4.969602922219583,0.0,2.046974056393532,-0.5277362509040131,26.095054626464844,286.8523254394531
2018_33,867079,290792,290792,24,-85.0,East 1,20.6943359375,8.088813781738281,4.849849700927734,5.234599648327278,0.0,0.09386888188462796,-0.6796344668033494,25.974742889404297,86.0096435546875
2018_34,889144,193306,96653,12,-77.5,West,19.6798095703125,12.384477615356444,6.662830829620361,3.687664512855961,0.0011223696891572762,0.3833491826627648,-0.3779135046398719,29.155841827392575,316.4845275878906
2018_35,1088319,388979,145867,9,-85.0,West,19.44647216796875,6.837298393249512,4.248754501342773,3.262461799596589,0.0,0.28140140462548474,-0.4047634893415215,21.639930725097656,90.88392639160156
2018_36,1992122,97930,195860,48,-73.5,East 1,9.203170776367188,7.288209915161133,4.43428373336792,8.226120612319951,0.0,0.29001661162249637,-0.70696759223938,35.692134857177734,181.802978515625
2018_39,3679530,906407,2719221,72,-85.0,East 1,25.454803466796875,14.791805267333984,12.391406059265137,8.984332142723293,0.0,2.607763039436325,-0.8843903638691459,33.448299407958984,461.8781433105469
