date	expver	temp2m	ewvf	swvf	latitude	longitude
2022-04-20	1		-0.1315403	0.3527527	-75.0	123.0
2022-04-20	5		-0.1315403	0.3527527	-75.0	123.0
2022-04-21	1		0.10798466	-0.33145618	-75.0	123.0
2022-04-21	5		0.10798466	-0.33145618	-75.0	123.0
2022-04-22	1		0.08008814	-0.9500313	-75.0	123.0
2022-04-22	5		0.08008814	-0.9500313	-75.0	123.0
2022-04-23	1		-0.27775633	-0.020370483	-75.0	123.0
2022-04-23	5		-0.27775633	-0.020370483	-75.0	123.0
2022-04-24	1		0.7928913	-0.12736225	-75.0	123.0
2022-04-24	5		0.7928913	-0.12736225	-75.0	123.0
2022-04-25	1		1.99244	-0.25413418	-75.0	123.0
2022-04-25	5		1.99244	-0.25413418	-75.0	123.0
2022-04-26	1		1.1343827	-1.5020733	-75.0	123.0
2022-04-26	5		1.1343827	-1.5020733	-75.0	123.0
2022-04-27	1		1.606699	-0.67221165	-75.0	123.0
2022-04-27	5		1.606699	-0.67221165	-75.0	123.0
2022-04-28	1		2.2964153	1.1133838	-75.0	123.0
2022-04-28	5		2.2964153	1.1133838	-75.0	123.0
2022-04-29	1		2.3531702	1.9396491	-75.0	123.0
2022-04-29	5		2.3531702	1.9396491	-75.0	123.0
2022-04-30	1		2.5032341	1.3633313	-75.0	123.0
2022-04-30	5		2.5032341	1.3633313	-75.0	123.0
2022-05-01	1		1.4614449	-0.8879938	-75.0	123.0
2022-05-01	5		1.4614449	-0.8879938	-75.0	123.0
2022-05-02	1		0.63128406	-0.4123745	-75.0	123.0
2022-05-02	5		0.63128406	-0.4123745	-75.0	123.0
2022-05-03	1		0.7236311	-0.6749091	-75.0	123.0
2022-05-03	5		0.7236311	-0.6749091	-75.0	123.0
2022-05-04	1		0.75729924	0.2898159	-75.0	123.0
2022-05-04	5		0.75729924	0.2898159	-75.0	123.0
2022-05-05	1		-0.4335918	0.33656883	-75.0	123.0
2022-05-05	5		-0.4335918	0.33656883	-75.0	123.0
2022-05-06	1		1.4287386	-1.6854882	-75.0	123.0
2022-05-06	5		1.4287386	-1.6854882	-75.0	123.0
2022-05-07	1		1.2844465	-2.9064546	-75.0	123.0
2022-05-07	5		1.2844465	-2.9064546	-75.0	123.0
2022-05-08	1		0.5322035	-2.3777885	-75.0	123.0
2022-05-08	5		0.5322035	-2.3777885	-75.0	123.0
2022-05-09	1		0.14934838	-0.2793088	-75.0	123.0
2022-05-09	5		0.14934838	-0.2793088	-75.0	123.0
2022-05-10	1		1.5749547	1.7148762	-75.0	123.0
2022-05-10	5		1.5749547	1.7148762	-75.0	123.0
2022-05-11	1		1.7625344	2.3685157	-75.0	123.0
2022-05-11	5		1.7625344	2.3685157	-75.0	123.0
2022-05-12	1		1.9866683	2.1041827	-75.0	123.0
2022-05-12	5		1.9866683	2.1041827	-75.0	123.0
2022-05-13	1		3.3747585	0.05515337	-75.0	123.0
2022-05-13	5		3.3747585	0.05515337	-75.0	123.0
2022-05-14	1		6.4010453	4.080386	-75.0	123.0
2022-05-14	5		6.4010453	4.080386	-75.0	123.0
2022-05-15	1		16.519772	16.925707	-75.0	123.0
2022-05-15	5		16.519772	16.925707	-75.0	123.0
2022-05-16	1		11.253109	3.3521218	-75.0	123.0
2022-05-16	5		11.253109	3.3521218	-75.0	123.0
2022-05-17	1		10.7182665	2.7488315	-75.0	123.0
2022-05-17	5		10.7182665	2.7488315	-75.0	123.0
2022-05-18	1		5.7228723	-2.21775	-75.0	123.0
2022-05-18	5		5.7228723	-2.21775	-75.0	123.0
2022-05-19	1		5.9085283	-1.0102701	-75.0	123.0
2022-05-19	5		5.9085283	-1.0102701	-75.0	123.0
2022-05-20	1		7.7496953	16.851982	-75.0	123.0
2022-05-20	5		7.7496953	16.851982	-75.0	123.0
2022-05-21	1		6.6492276	2.0124755	-75.0	123.0
2022-05-21	5		6.6492276	2.0124755	-75.0	123.0
2022-05-22	1		2.6783085	-1.5686064	-75.0	123.0
2022-05-22	5		2.6783085	-1.5686064	-75.0	123.0
2022-05-23	1		1.6153564	-1.137042	-75.0	123.0
2022-05-23	5		1.6153564	-1.137042	-75.0	123.0
2022-05-24	1		1.4874175	-0.5975871	-75.0	123.0
2022-05-24	5		1.4874175	-0.5975871	-75.0	123.0
2022-05-25	1		1.6134326	3.8664021	-75.0	123.0
2022-05-25	5		1.6134326	3.8664021	-75.0	123.0
2022-05-26	1		4.443482	10.943151	-75.0	123.0
2022-05-26	5		4.443482	10.943151	-75.0	123.0
2022-05-27	1		7.3264384	9.287924	-75.0	123.0
2022-05-27	5		7.3264384	9.287924	-75.0	123.0
2022-05-28	1		6.2875357	-3.0826764	-75.0	123.0
2022-05-28	5		6.2875357	-3.0826764	-75.0	123.0
2022-05-29	1		2.7543025	-1.9731975	-75.0	123.0
2022-05-29	5		2.7543025	-1.9731975	-75.0	123.0
2022-05-30	1		0.522584	-0.105784416	-75.0	123.0
2022-05-30	5		0.522584	-0.105784416	-75.0	123.0
2022-05-31	1		-0.10749161	0.96952915	-75.0	123.0
2022-05-31	5		-0.10749161	0.96952915	-75.0	123.0
2022-06-01	1		-0.29314747	0.76004076	-75.0	123.0
2022-06-01	5		-0.29314747	0.76004076	-75.0	123.0
2022-06-02	1		-1.0771347	-0.8637185	-75.0	123.0
2022-06-02	5		-1.0771347	-0.8637185	-75.0	123.0
2022-06-03	1		0.031990767	-0.25053787	-75.0	123.0
2022-06-03	5		0.031990767	-0.25053787	-75.0	123.0
2022-06-04	1		9.36673	-0.01857233	-75.0	123.0
2022-06-04	5		9.36673	-0.01857233	-75.0	123.0
2022-06-05	1		9.975643	-0.88979197	-75.0	123.0
2022-06-05	5		9.975643	-0.88979197	-75.0	123.0
2022-06-06	1		5.0629764	-2.5234413	-75.0	123.0
2022-06-06	5		5.0629764	-2.5234413	-75.0	123.0
2022-06-07	1		0.37348217	-2.0622072	-75.0	123.0
2022-06-07	5		0.37348217	-2.0622072	-75.0	123.0
2022-06-08	1		1.1112959	-2.6708922	-75.0	123.0
2022-06-08	5		1.1112959	-2.6708922	-75.0	123.0
2022-06-09	1		-2.4825401	-3.1114469	-75.0	123.0
2022-06-09	5		-2.4825401	-3.1114469	-75.0	123.0
2022-06-10	1		3.3083842	-3.00985	-75.0	123.0
2022-06-10	5		3.3083842	-3.00985	-75.0	123.0
2022-06-11	1		2.1271126	-1.5991755	-75.0	123.0
2022-06-11	5		2.1271126	-1.5991755	-75.0	123.0
2022-06-12	1		1.5451343	-1.578496	-75.0	123.0
2022-06-12	5		1.5451343	-1.578496	-75.0	123.0
2022-06-13	1		0.7130496	-1.2674103	-75.0	123.0
2022-06-13	5		0.7130496	-1.2674103	-75.0	123.0
2022-06-14	1		-0.45379272	-2.1925755	-75.0	123.0
2022-06-14	5		-0.45379272	-2.1925755	-75.0	123.0
2022-06-15	1		-1.3378224	-1.7978745	-75.0	123.0
2022-06-15	5		-1.3378224	-1.7978745	-75.0	123.0
2022-06-16	1		1.3739076	-4.7397017	-75.0	123.0
2022-06-16	5		1.3739076	-4.7397017	-75.0	123.0
2022-06-17	1		-0.8866691	1.5422506	-75.0	123.0
2022-06-17	5		-0.8866691	1.5422506	-75.0	123.0
2022-06-18	1		1.018949	3.9823852	-75.0	123.0
2022-06-18	5		1.018949	3.9823852	-75.0	123.0
2022-06-19	1		0.5447088	1.7310598	-75.0	123.0
2022-06-19	5		0.5447088	1.7310598	-75.0	123.0
2022-06-20	1		4.957162	-1.341136	-75.0	123.0
2022-06-20	5		4.957162	-1.341136	-75.0	123.0
2022-06-21	1		1.2719412	-1.2242541	-75.0	123.0
2022-06-21	5		1.2719412	-1.2242541	-75.0	123.0
2022-06-22	1		-0.14212173	-0.7054782	-75.0	123.0
2022-06-22	5		-0.14212173	-0.7054782	-75.0	123.0
2022-06-23	1		0.18109268	-0.29818964	-75.0	123.0
2022-06-23	5		0.18109268	-0.29818964	-75.0	123.0
2022-06-24	1		0.09355545	0.8445554	-75.0	123.0
2022-06-24	5		0.09355545	0.8445554	-75.0	123.0
2022-06-25	1		0.34558564	1.8596299	-75.0	123.0
2022-06-25	5		0.34558564	1.8596299	-75.0	123.0
2022-06-26	1		0.15512007	0.41658783	-75.0	123.0
2022-06-26	5		0.15512007	0.41658783	-75.0	123.0
2022-06-27	1		0.86215156	-0.28829956	-75.0	123.0
2022-06-27	5		0.86215156	-0.28829956	-75.0	123.0
2022-06-28	1		0.49661142	-1.1073723	-75.0	123.0
2022-06-28	5		0.49661142	-1.1073723	-75.0	123.0
2022-06-29	1		0.6861151	-0.5211644	-75.0	123.0
2022-06-29	5		0.6861151	-0.5211644	-75.0	123.0
2022-06-30	1		-1.1213844	-0.58140373	-75.0	123.0
2022-06-30	5		-1.1213844	-0.58140373	-75.0	123.0
2022-07-01	1		-1.2964587	0.41838598	-75.0	123.0
2022-07-01	5		-1.2964587	0.41838598	-75.0	123.0
2022-07-02	1		-0.38357055	0.31678867	-75.0	123.0
2022-07-02	5		-0.38357055	0.31678867	-75.0	123.0
2022-07-03	1		1.0401118	-0.6326518	-75.0	123.0
2022-07-03	5		1.0401118	-0.6326518	-75.0	123.0
2022-07-04	1		2.7716174	-1.2755022	-75.0	123.0
2022-07-04	5		2.7716174	-1.2755022	-75.0	123.0
2022-07-05	1		3.8066728	4.9012566	-75.0	123.0
2022-07-05	5		3.8066728	4.9012566	-75.0	123.0
2022-07-06	1		2.8197148	20.22807	-75.0	123.0
2022-07-06	5		2.8197148	20.22807	-75.0	123.0
2022-07-07	1		1.9453046	4.9812756	-75.0	123.0
2022-07-07	5		1.9453046	4.9812756	-75.0	123.0
2022-07-08	1		1.7269425	0.71059084	-75.0	123.0
2022-07-08	5		1.7269425	0.71059084	-75.0	123.0
2022-07-09	1		2.596543	1.7490416	-75.0	123.0
2022-07-09	5		2.596543	1.7490416	-75.0	123.0
2022-07-10	1		1.6586442	10.882013	-75.0	123.0
2022-07-10	5		1.6586442	10.882013	-75.0	123.0
2022-07-11	1		2.4397457	6.925112	-75.0	123.0
2022-07-11	5		2.4397457	6.925112	-75.0	123.0
2022-07-12	1		2.599429	1.8236663	-75.0	123.0
2022-07-12	5		2.599429	1.8236663	-75.0	123.0
2022-07-13	1		1.5682211	0.103703976	-75.0	123.0
2022-07-13	5		1.5682211	0.103703976	-75.0	123.0
2022-07-14	1		2.2579374	-0.5724125	-75.0	123.0
2022-07-14	5		2.2579374	-0.5724125	-75.0	123.0
2022-07-15	1		1.7500291	-1.2377405	-75.0	123.0
2022-07-15	5		1.7500291	-1.2377405	-75.0	123.0
2022-07-16	1		12.509413	-2.2267413	-75.0	123.0
2022-07-16	5		12.509413	-2.2267413	-75.0	123.0
2022-07-17	1		5.018727	-0.73604727	-75.0	123.0
2022-07-17	5		5.018727	-0.73604727	-75.0	123.0
2022-07-18	1		1.0622365	-0.07611418	-75.0	123.0
2022-07-18	5		1.0622365	-0.07611418	-75.0	123.0
2022-07-19	1		1.6095848	-0.022168636	-75.0	123.0
2022-07-19	5		1.6095848	-0.022168636	-75.0	123.0
2022-07-20	1		2.526321	-0.1992898	-75.0	123.0
2022-07-20	5		2.526321	-0.1992898	-75.0	123.0
2022-07-21	1		4.239549	1.1115856	-75.0	123.0
2022-07-21	5		4.239549	1.1115856	-75.0	123.0
2022-07-22	1		0.5601	1.3345604	-75.0	123.0
2022-07-22	5		0.5601	1.3345604	-75.0	123.0
2022-07-23	1		4.3088093	2.2012846	-75.0	123.0
2022-07-23	5		4.3088093	2.2012846	-75.0	123.0
2022-07-24	1		5.365028	4.6459146	-75.0	123.0
2022-07-24	5		5.365028	4.6459146	-75.0	123.0
2022-07-25	1		6.94166	2.7650151	-75.0	123.0
2022-07-25	5		6.94166	2.7650151	-75.0	123.0
2022-07-26	1		8.899223	-0.113875866	-75.0	123.0
2022-07-26	5		8.899223	-0.113875866	-75.0	123.0
2022-07-27	1		12.129443	1.7571335	-75.0	123.0
2022-07-27	5		12.129443	1.7571335	-75.0	123.0
2022-07-28	1		11.676366	5.683466	-75.0	123.0
2022-07-28	5		11.676366	5.683466	-75.0	123.0
2022-07-29	1		4.846538	3.4456272	-75.0	123.0
2022-07-29	5		4.846538	3.4456272	-75.0	123.0
2022-07-30	1		1.8731585	1.3768177	-75.0	123.0
2022-07-30	5		1.8731585	1.3768177	-75.0	123.0
2022-07-31	1		5.2630615	-2.8641973	-75.0	123.0
2022-07-31	5		5.2630615	-2.8641973	-75.0	123.0
2022-08-01	1		9.74189	-8.64176	-75.0	123.0
2022-08-01	5		9.74189	-8.64176	-75.0	123.0
2022-08-02	1		2.2444701	-3.0521073	-75.0	123.0
2022-08-02	5		2.2444701	-3.0521073	-75.0	123.0
2022-08-03	1		1.6884644	-1.8158565	-75.0	123.0
2022-08-03	5		1.6884644	-1.8158565	-75.0	123.0
2022-08-04	1		0.43889457	-0.6542301	-75.0	123.0
2022-08-04	5		0.43889457	-0.6542301	-75.0	123.0
2022-08-05	1		1.1776702	-0.9221592	-75.0	123.0
2022-08-05	5		1.1776702	-0.9221592	-75.0	123.0
2022-08-06	1		2.7485306	-1.4175587	-75.0	123.0
2022-08-06	5		2.7485306	-1.4175587	-75.0	123.0
2022-08-07	1		0.9987481	-0.83045197	-75.0	123.0
2022-08-07	5		0.9987481	-0.83045197	-75.0	123.0
2022-08-08	1		1.0631986	-0.92395735	-75.0	123.0
2022-08-08	5		1.0631986	-0.92395735	-75.0	123.0
2022-08-09	1		1.0891712	-0.32066727	-75.0	123.0
2022-08-09	5		1.0891712	-0.32066727	-75.0	123.0
2022-08-10	1		0.57741505	-0.5805044	-75.0	123.0
2022-08-10	5		0.57741505	-0.5805044	-75.0	123.0
2022-08-11	1		-3.4906611	-0.887095	-75.0	123.0
2022-08-11	5		-3.4906611	-0.887095	-75.0	123.0
2022-08-12	1		-1.7062485	-0.3044834	-75.0	123.0
2022-08-12	5		-1.7062485	-0.3044834	-75.0	123.0
2022-08-13	1		2.3868384	-1.5614133	-75.0	123.0
2022-08-13	5		2.3868384	-1.5614133	-75.0	123.0
2022-08-14	1		0.81694	-1.6603136	-75.0	123.0
2022-08-14	5		0.81694	-1.6603136	-75.0	123.0
2022-08-15	1		1.5807264	-2.2123556	-75.0	123.0
2022-08-15	5		1.5807264	-2.2123556	-75.0	123.0
2022-08-16	1		0.49949723	-0.51936626	-75.0	123.0
2022-08-16	5		0.49949723	-0.51936626	-75.0	123.0
2022-08-17	1		-0.36144575	-0.25683165	-75.0	123.0
2022-08-17	5		-0.36144575	-0.25683165	-75.0	123.0
2022-08-18	1		-0.4797653	6.419822	-75.0	123.0
2022-08-18	5		-0.4797653	6.419822	-75.0	123.0
2022-08-19	1		-2.5344853	6.387455	-75.0	123.0
2022-08-19	5		-2.5344853	6.387455	-75.0	123.0
2022-08-20	1		-0.20464832	3.0284488	-75.0	123.0
2022-08-20	5		-0.20464832	3.0284488	-75.0	123.0
2022-08-21	1		1.0872471	0.21339321	-75.0	123.0
2022-08-21	5		1.0872471	0.21339321	-75.0	123.0
2022-08-22	1		1.2228818	-1.235043	-75.0	123.0
2022-08-22	5		1.2228818	-1.235043	-75.0	123.0
2022-08-23	1		1.2296154	-0.8556266	-75.0	123.0
2022-08-23	5		1.2296154	-0.8556266	-75.0	123.0
2022-08-24	1		0.89870554	0.6071954	-75.0	123.0
2022-08-24	5		0.89870554	0.6071954	-75.0	123.0
2022-08-25	1		2.080939	1.3120832	-75.0	123.0
2022-08-25	5		2.080939	1.3120832	-75.0	123.0
2022-08-26	1		2.8418396	0.33746815	-75.0	123.0
2022-08-26	5		2.8418396	0.33746815	-75.0	123.0
2022-08-27	1		1.6192043	0.20530128	-75.0	123.0
2022-08-27	5		1.6192043	0.20530128	-75.0	123.0
2022-08-28	1		0.43697065	2.1140728	-75.0	123.0
2022-08-28	5		0.43697065	2.1140728	-75.0	123.0
2022-08-29	1		1.991478	0.9398594	-75.0	123.0
2022-08-29	5		1.991478	0.9398594	-75.0	123.0
2022-08-30	1		2.8630025	0.22058582	-75.0	123.0
2022-08-30	5		2.8630025	0.22058582	-75.0	123.0
2022-08-31	1		2.944768	1.0324655	-75.0	123.0
2022-08-31	5		2.944768	1.0324655	-75.0	123.0
2022-09-01	1		1.1305349	1.0558419	-75.0	123.0
2022-09-01	5		1.1305349	1.0558419	-75.0	123.0
2022-09-02	1		0.4302371	0.025483131	-75.0	123.0
2022-09-02	5		0.4302371	0.025483131	-75.0	123.0
2022-09-03	1		10.945286	12.245036	-75.0	123.0
2022-09-03	5		10.945286	12.245036	-75.0	123.0
2022-09-04	1		14.390982	19.648155	-75.0	123.0
2022-09-04	5		14.390982	19.648155	-75.0	123.0
2022-09-05	1		10.549926	5.426326	-75.0	123.0
2022-09-05	5		10.549926	5.426326	-75.0	123.0
2022-09-06	1		3.0323052	0.9146848	-75.0	123.0
2022-09-06	5		3.0323052	0.9146848	-75.0	123.0
2022-09-07	1		3.3314707	1.733757	-75.0	123.0
2022-09-07	5		3.3314707	1.733757	-75.0	123.0
2022-09-08	1		3.9038298	2.2866983	-75.0	123.0
2022-09-08	5		3.9038298	2.2866983	-75.0	123.0
2022-09-09	1		2.5369022	1.4649286	-75.0	123.0
2022-09-09	5		2.5369022	1.4649286	-75.0	123.0
2022-09-10	1		1.8741205	-0.7792039	-75.0	123.0
2022-09-10	5		1.8741205	-0.7792039	-75.0	123.0
2022-09-11	1		0.44755214	-1.7762961	-75.0	123.0
2022-09-11	5		0.44755214	-1.7762961	-75.0	123.0
2022-09-12	1		0.7092019	-1.2790985	-75.0	123.0
2022-09-12	5		0.7092019	-1.2790985	-75.0	123.0
2022-09-13	1		2.0232222	-1.7565165	-75.0	123.0
2022-09-13	5		2.0232222	-1.7565165	-75.0	123.0
2022-09-14	1		4.5300574	0.8139863	-75.0	123.0
2022-09-14	5		4.5300574	0.8139863	-75.0	123.0
2022-09-15	1		2.2050304	1.1358612	-75.0	123.0
2022-09-15	5		2.2050304	1.1358612	-75.0	123.0
2022-09-16	1		2.8591547	0.29071522	-75.0	123.0
2022-09-16	5		2.8591547	0.29071522	-75.0	123.0
2022-09-17	1		2.3878005	0.103703976	-75.0	123.0
2022-09-17	5		2.3878005	0.103703976	-75.0	123.0
2022-09-18	1		0.33500427	0.9371619	-75.0	123.0
2022-09-18	5		0.33500427	0.9371619	-75.0	123.0
2022-09-19	1		-0.66638315	5.974772	-75.0	123.0
2022-09-19	5		-0.66638315	5.974772	-75.0	123.0
2022-09-20	1		2.4589846	3.3817918	-75.0	123.0
2022-09-20	5		2.4589846	3.3817918	-75.0	123.0
2022-09-21	1		2.1838675	0.15495253	-75.0	123.0
2022-09-21	5		2.1838675	0.15495253	-75.0	123.0
2022-09-22	1		4.851348	-1.2862916	-75.0	123.0
2022-09-22	5		4.851348	-1.2862916	-75.0	123.0
2022-09-23	1		3.45941	-1.361815	-75.0	123.0
2022-09-23	5		3.45941	-1.361815	-75.0	123.0
2022-09-24	1		1.551868	-0.1849041	-75.0	123.0
2022-09-24	5		1.551868	-0.1849041	-75.0	123.0
2022-09-25	1		0.7140116	-0.0005903244	-75.0	123.0
2022-09-25	5		0.7140116	-0.0005903244	-75.0	123.0
2022-09-26	1		0.65340894	-0.20738173	-75.0	123.0
2022-09-26	5		0.65340894	-0.20738173	-75.0	123.0
2022-09-27	1		0.2099511	-0.6389456	-75.0	123.0
2022-09-27	5		0.2099511	-0.6389456	-75.0	123.0
2022-09-28	1		0.522584	0.2826233	-75.0	123.0
2022-09-28	5		0.522584	0.2826233	-75.0	123.0
2022-09-29	1		2.431088	1.2518439	-75.0	123.0
2022-09-29	5		2.431088	1.2518439	-75.0	123.0
2022-09-30	1		2.8668504	1.2257705	-75.0	123.0
2022-09-30	5		2.8668504	1.2257705	-75.0	123.0
2022-10-01	1	-50.688873			-75.0	123.0
2022-10-01	5				-75.0	123.0
2022-10-02	1	-54.50099			-75.0	123.0
2022-10-02	5				-75.0	123.0
2022-10-03	1	-51.412598			-75.0	123.0
2022-10-03	5				-75.0	123.0
2022-10-04	1	-44.26909			-75.0	123.0
2022-10-04	5				-75.0	123.0
2022-10-05	1	-36.18889			-75.0	123.0
2022-10-05	5				-75.0	123.0
2022-10-06	1	-37.36946			-75.0	123.0
2022-10-06	5				-75.0	123.0
2022-10-07	1	-44.665848			-75.0	123.0
2022-10-07	5				-75.0	123.0
2022-10-08	1	-43.76274			-75.0	123.0
2022-10-08	5				-75.0	123.0
2022-10-09	1	-46.335083			-75.0	123.0
2022-10-09	5				-75.0	123.0
2022-10-10	1	-46.624924			-75.0	123.0
2022-10-10	5				-75.0	123.0
2022-10-11	1	-43.514435			-75.0	123.0
2022-10-11	5				-75.0	123.0
2022-10-12	1	-41.8938			-75.0	123.0
2022-10-12	5				-75.0	123.0
2022-10-13	1	-38.564163			-75.0	123.0
2022-10-13	5				-75.0	123.0
2022-10-14	1	-45.584854			-75.0	123.0
2022-10-14	5				-75.0	123.0
2022-10-15	1	-40.493195			-75.0	123.0
2022-10-15	5				-75.0	123.0
2022-10-16	1	-38.07286			-75.0	123.0
2022-10-16	5				-75.0	123.0
2022-10-17	1	-46.024918			-75.0	123.0
2022-10-17	5				-75.0	123.0
2022-10-18	1	-45.59723			-75.0	123.0
2022-10-18	5				-75.0	123.0
2022-10-19	1	-44.62166			-75.0	123.0
2022-10-19	5				-75.0	123.0
2022-10-20	1	-48.18016			-75.0	123.0
2022-10-20	5				-75.0	123.0
2022-10-21	1	-44.732117			-75.0	123.0
2022-10-21	5				-75.0	123.0
2022-10-22	1	-40.12471			-75.0	123.0
2022-10-22	5				-75.0	123.0
2022-10-23	1	-46.332428			-75.0	123.0
2022-10-23	5				-75.0	123.0
2022-10-24	1	-45.77661			-75.0	123.0
2022-10-24	5				-75.0	123.0
2022-10-25	1	-44.383957			-75.0	123.0
2022-10-25	5				-75.0	123.0
2022-10-26	1	-44.11798			-75.0	123.0
2022-10-26	5				-75.0	123.0
2022-10-27	1	-45.876465			-75.0	123.0
2022-10-27	5				-75.0	123.0
2022-10-28	1	-42.70677			-75.0	123.0
2022-10-28	5				-75.0	123.0
2022-10-29	1	-41.801025			-75.0	123.0
2022-10-29	5				-75.0	123.0
2022-10-30	1	-42.55037			-75.0	123.0
2022-10-30	5				-75.0	123.0
2022-10-31	1	-42.55301			-75.0	123.0
2022-10-31	5				-75.0	123.0
2022-11-01	1	-38.81424			-75.0	123.0
2022-11-01	5				-75.0	123.0
2022-11-02	1	-38.84871			-75.0	123.0
2022-11-02	5				-75.0	123.0
2022-11-03	1	-38.779785			-75.0	123.0
2022-11-03	5				-75.0	123.0
2022-11-04	1	-38.45813			-75.0	123.0
2022-11-04	5				-75.0	123.0
2022-11-05	1	-40.016907			-75.0	123.0
2022-11-05	5				-75.0	123.0
2022-11-06	1	-41.431656			-75.0	123.0
2022-11-06	5				-75.0	123.0
2022-11-07	1	-41.606613			-75.0	123.0
2022-11-07	5				-75.0	123.0
2022-11-08	1	-41.37068			-75.0	123.0
2022-11-08	5				-75.0	123.0
2022-11-09	1	-43.700012			-75.0	123.0
2022-11-09	5				-75.0	123.0
2022-11-10	1	-42.88086			-75.0	123.0
2022-11-10	5				-75.0	123.0
2022-11-11	1	-43.13446			-75.0	123.0
2022-11-11	5				-75.0	123.0
2022-11-12	1	-43.075256			-75.0	123.0
2022-11-12	5				-75.0	123.0
2022-11-13	1	-41.039307			-75.0	123.0
2022-11-13	5				-75.0	123.0
2022-11-14	1	-39.071396			-75.0	123.0
2022-11-14	5				-75.0	123.0
2022-11-15	1	-38.451065			-75.0	123.0
2022-11-15	5				-75.0	123.0
2022-11-16	1	-36.590073			-75.0	123.0
2022-11-16	5				-75.0	123.0
2022-11-17	1	-37.840454			-75.0	123.0
2022-11-17	5				-75.0	123.0
2022-11-18	1	-38.19922			-75.0	123.0
2022-11-18	5				-75.0	123.0
2022-11-19	1	-38.335297			-75.0	123.0
2022-11-19	5				-75.0	123.0
2022-11-20	1	-36.019226			-75.0	123.0
2022-11-20	5				-75.0	123.0
2022-11-21	1	-35.242493			-75.0	123.0
2022-11-21	5				-75.0	123.0
2022-11-22	1	-33.77562			-75.0	123.0
2022-11-22	5				-75.0	123.0
2022-11-23	1	-27.844482			-75.0	123.0
2022-11-23	5				-75.0	123.0
2022-11-24	1	-25.447113			-75.0	123.0
2022-11-24	5				-75.0	123.0
2022-11-25	1	-25.037094			-75.0	123.0
2022-11-25	5				-75.0	123.0
2022-11-26	1	-25.777603			-75.0	123.0
2022-11-26	5				-75.0	123.0
2022-11-27	1	-31.902252			-75.0	123.0
2022-11-27	5				-75.0	123.0
2022-11-28	1	-30.474258			-75.0	123.0
2022-11-28	5				-75.0	123.0
2022-11-29	1	-26.00206			-75.0	123.0
2022-11-29	5				-75.0	123.0
2022-11-30	1	-22.889801			-75.0	123.0
2022-11-30	5				-75.0	123.0
2022-12-01	1	-25.195267			-75.0	123.0
2022-12-01	5				-75.0	123.0
2022-12-02	1	-24.876266			-75.0	123.0
2022-12-02	5				-75.0	123.0
2022-12-03	1	-26.96524			-75.0	123.0
2022-12-03	5				-75.0	123.0
2022-12-04	1	-26.799118			-75.0	123.0
2022-12-04	5				-75.0	123.0
2022-12-05	1	-26.923706			-75.0	123.0
2022-12-05	5				-75.0	123.0
2022-12-06	1	-26.815018			-75.0	123.0
2022-12-06	5				-75.0	123.0
2022-12-07	1	-28.152878			-75.0	123.0
2022-12-07	5				-75.0	123.0
2022-12-08	1	-27.462738			-75.0	123.0
2022-12-08	5				-75.0	123.0
2022-12-09	1	-27.306335			-75.0	123.0
2022-12-09	5				-75.0	123.0
2022-12-10	1	-29.116074			-75.0	123.0
2022-12-10	5				-75.0	123.0
2022-12-11	1	-28.659225			-75.0	123.0
2022-12-11	5				-75.0	123.0
2022-12-12	1	-26.98027			-75.0	123.0
2022-12-12	5				-75.0	123.0
2022-12-13	1	-23.769043			-75.0	123.0
2022-12-13	5				-75.0	123.0
2022-12-14	1	-25.035324			-75.0	123.0
2022-12-14	5				-75.0	123.0
2022-12-15	1	-26.507507			-75.0	123.0
2022-12-15	5				-75.0	123.0
2022-12-16	1	-28.31018			-75.0	123.0
2022-12-16	5				-75.0	123.0
2022-12-17	1	-27.220627			-75.0	123.0
2022-12-17	5				-75.0	123.0
2022-12-18	1	-28.70163			-75.0	123.0
2022-12-18	5				-75.0	123.0
2022-12-19	1	-27.61473			-75.0	123.0
2022-12-19	5				-75.0	123.0
2022-12-20	1	-28.250092			-75.0	123.0
2022-12-20	5				-75.0	123.0
2022-12-21	1	-29.485443			-75.0	123.0
2022-12-21	5				-75.0	123.0
2022-12-22	1	-30.209167			-75.0	123.0
2022-12-22	5				-75.0	123.0
2022-12-23	1	-30.207397			-75.0	123.0
2022-12-23	5				-75.0	123.0
2022-12-24	1	-31.164398			-75.0	123.0
2022-12-24	5				-75.0	123.0
2022-12-25	1	-25.282745			-75.0	123.0
2022-12-25	5				-75.0	123.0
2022-12-26	1	-23.398788			-75.0	123.0
2022-12-26	5				-75.0	123.0
2022-12-27	1	-21.348694			-75.0	123.0
2022-12-27	5				-75.0	123.0
2022-12-28	1	-24.535172			-75.0	123.0
2022-12-28	5				-75.0	123.0
2022-12-29	1	-26.549927			-75.0	123.0
2022-12-29	5				-75.0	123.0
2022-12-30	1	-28.469238			-75.0	123.0
2022-12-30	5				-75.0	123.0
2022-12-31	1	-28.011505			-75.0	123.0
2022-12-31	5				-75.0	123.0
2023-01-01	1	-28.489563			-75.0	123.0
2023-01-01	5				-75.0	123.0
2023-01-02	1	-26.31134			-75.0	123.0
2023-01-02	5				-75.0	123.0
2023-01-03	1	-28.379105			-75.0	123.0
2023-01-03	5				-75.0	123.0
2023-01-04	1	-24.5988			-75.0	123.0
2023-01-04	5				-75.0	123.0
