cluster,is_landfalling,max_area,mean_area,mean_landfalling_area,cumulative_landfalling_area,duration,start_date,end_date,max_south_extent,max_T2m_ais,avg_V10m_ais,max_V10m_ais,avg_V10m,max_V10m,avg_IWV_ais,max_IWV_ais,avg_IWV,max_IWV,landfalling_SLP,max_T2M_anomaly_ais,avg_vIVT_ais,max_vIVT_ais,avg_vIVT,max_vIVT,cumulative_rainfall_ais,cumulative_snowfall_ais
4149.0,True,1387382.250290383,1387382.250290383,674060.3287385323,84257.54109231653,3.0,2002-08-13 18:00:00,2002-08-13 18:00:00,-74.0,269.4498291015625,3.60967341570822,11.857075691223145,8.512903201827974,17.43520164489746,1.767316176475385,6.355423450469971,8.979711877682561,20.419876098632812,95789.1328125,21.399246215820312,37.079031205115136,140.29840087890625,208.08627472832546,463.7465515136719,0.0,3985084312043.909
4153.0,True,2638517.8221999276,2122384.9761239067,246381.44692184118,400369.85124799184,39.0,2002-08-30 12:00:00,2002-09-01 00:00:00,-78.0,274.5035095214844,6.265261009863792,17.836246490478516,13.35352367048243,21.42877960205078,7.849180669570784,12.811301231384277,16.659557849708523,35.57906723022461,96747.1171875,22.444808959960938,136.39552529837235,296.5105285644531,351.32103644831693,810.27197265625,100032674641.55074,7963674717626.27
4158.0,True,727887.1918636916,702517.7936005578,172891.8718815599,43222.967970389975,6.0,2002-09-12 15:00:00,2002-09-12 18:00:00,-77.0,275.1919860839844,7.337857036507531,14.536168098449707,10.766198951035948,14.536168098449707,8.27219493187993,13.268165588378906,12.005116076514007,15.262605667114258,98614.59375,24.703933715820312,135.5043495685998,264.7406921386719,241.64920532389806,373.1349182128906,116524612782.08377,3214108925370.346
4159.0,True,2734246.7857105047,2032925.3475360442,431926.9391483908,1295780.8174451727,72.0,2002-09-14 00:00:00,2002-09-16 21:00:00,-85.0,263.3988037109375,-1.1028576792440736,18.65144157409668,11.047314799850588,23.59523582458496,1.8591390743471954,6.538745403289795,13.056202311659286,30.0638370513916,93568.984375,15.855255126953125,28.708993967244016,177.6326446533203,294.90135211846996,787.3328857421875,0.0,7425992119683.035
4160.0,True,1583921.2424238678,1360429.4605415773,272411.055465632,783181.7844636919,69.0,2002-09-14 03:00:00,2002-09-16 21:00:00,-85.0,272.5218200683594,7.552049557276617,22.685558319091797,12.684574037662196,22.685558319091797,4.904505878498413,11.671696662902832,12.207933209349678,25.37986183166504,94558.8828125,24.113021850585938,85.13019615665503,221.41615295410156,293.29532297621887,714.6033935546875,0.0,10490370287767.672
4163.0,True,1333107.034129291,1166888.0212531567,2746.3209525064076,3432.90119063301,36.0,2002-09-17 06:00:00,2002-09-18 15:00:00,-64.5,273.3511962890625,2.6976766815049196,4.726093292236328,10.94994293609938,17.289527893066406,14.832648735690714,16.0355281829834,19.135351924525022,34.950069427490234,99383.109375,9.574920654296875,193.49673328926625,210.52374267578125,413.47215345986706,906.796142578125,4537755844.921396,79896431856.98746
4166.0,True,2706907.6691627195,1813320.135279125,29532.22918585071,107054.33079870882,87.0,2002-09-18 09:00:00,2002-09-21 21:00:00,-84.0,259.3570556640625,-2.9122553434184306,5.903781414031982,11.658802320215962,21.73355484008789,2.19363342463101,4.4389214515686035,18.61904948750596,32.341941833496094,96980.90625,12.265655517578125,11.881298434126963,27.039165496826172,406.5049841413591,991.6845703125,0.0,289110695026.02844
4172.0,True,1558853.1844038398,1370070.7374030736,746413.4627177595,933016.8283971995,30.0,2002-10-05 06:00:00,2002-10-06 09:00:00,-85.0,267.0315246582031,6.271191425084933,16.895587921142578,7.91254274180189,16.895587921142578,1.7042177906305802,7.048434734344482,5.598115740307593,15.717376708984375,95810.0,19.111038208007812,29.014359470204983,125.68560791015625,101.84374714412485,378.24652099609375,0.0,4314105838937.3447
4173.0,True,1170653.2327645868,1060747.2778215413,221989.83047609302,110994.91523804651,12.0,2002-10-06 15:00:00,2002-10-07 00:00:00,-72.5,267.842041015625,2.7153662279410526,12.013324737548828,6.116145386370837,13.837543487548828,3.7548488202398937,8.333149909973145,10.953872866440623,24.305805206298828,97528.375,12.279022216796875,52.53511740341127,128.52117919921875,182.6045890595321,504.1187744140625,0.0,1534204157258.3892
4175.0,True,2740545.0753232087,2037704.334789477,196165.64208151848,367810.57890284725,54.0,2002-10-07 00:00:00,2002-10-09 03:00:00,-75.0,265.02166748046875,-9.527893239915617,3.381424903869629,8.875741858633072,21.224498748779297,3.374074820840467,10.880518913269043,18.852889168195766,33.884742736816406,96003.296875,15.771957397460938,31.48510087954387,112.8194808959961,401.6008216114334,985.9652099609375,0.0,5723889534263.348
4177.0,True,523848.2276477539,523848.2276477539,126039.5190820931,15754.939885261638,3.0,2002-10-10 09:00:00,2002-10-10 09:00:00,-71.0,261.3011779785156,1.1613305409196724,3.2787082195281982,6.185488183746513,13.221091270446777,2.7347993255772933,5.889848232269287,9.79978296424066,15.925004959106445,98241.703125,13.691741943359375,40.39025092716574,87.19570922851562,189.08148118954153,339.24932861328125,0.0,1484348611250.0684
4184.0,True,1138275.781116755,1006864.1167536993,291681.1436256033,364601.42953200405,36.0,2002-10-18 18:00:00,2002-10-20 03:00:00,-85.0,272.083251953125,0.47376892666534937,17.199861526489258,5.560394325178193,17.199861526489258,5.579977557684385,10.039715766906738,9.505622995052512,16.428064346313477,97941.2578125,27.612228393554688,53.5178177501524,217.2073516845703,136.45974722679517,308.64990234375,0.0,3259578783915.673
4186.0,True,2118103.0347790956,1745910.129986264,385158.7918733892,529593.3388259102,36.0,2002-10-21 00:00:00,2002-10-22 09:00:00,-85.0,273.53997802734375,4.800625653047023,18.58660316467285,8.292186858958699,18.58660316467285,5.570792958321999,12.38879108428955,9.967037530386422,18.413963317871094,97450.578125,29.5938720703125,65.97227295584322,227.0220947265625,165.39129809463623,415.49560546875,1001275123.372068,6473974666162.11
4187.0,True,2435000.7074818625,1534508.3474172335,224998.18232147166,674994.5469644149,81.0,2002-10-23 00:00:00,2002-10-26 06:00:00,-79.5,268.2993469238281,-2.8028669761087355,6.46047306060791,8.212946986142887,20.295753479003906,2.9837154370615195,9.421308517456055,16.212289855591315,38.64324188232422,96531.34375,19.410140991210938,36.96477134988619,173.29067993164062,368.70866772026665,1107.71044921875,0.0,4270870741385.163
4191.0,True,1906485.903806979,1652536.2767286992,614904.4777710602,1229808.9555421206,54.0,2002-10-28 00:00:00,2002-10-30 03:00:00,-85.0,276.45477294921875,6.332331652094593,21.706790924072266,9.53852701198352,21.706790924072266,5.8898626597455515,11.757769584655762,8.693395412498866,17.28711700439453,97078.5234375,30.534957885742188,93.45718213533293,296.260498046875,159.83125996741165,418.44390869140625,8802780432.69844,11243327134753.73
4198.0,True,577277.9156393391,571669.076632158,470662.62164646265,117665.65541161568,6.0,2002-11-11 03:00:00,2002-11-11 06:00:00,-85.0,267.2026672363281,-0.6357199153846682,3.5305774211883545,-0.14808657375573475,6.7361836433410645,1.220154100154276,4.742847919464111,2.3818363625502688,10.910816192626953,97955.625,8.248367309570312,8.853087656627885,29.16454315185547,18.370874267110217,137.40924072265625,0.0,303274244592.88385
4200.0,True,1707330.1733033615,1401781.800081632,670151.7847981314,335075.8923990657,18.0,2002-11-14 09:00:00,2002-11-15 00:00:00,-85.0,265.51531982421875,-1.8989362920791488,4.38073205947876,1.0832203561331022,13.251924514770508,2.121238019165444,7.536101818084717,6.456916555147454,17.465499877929688,96891.484375,9.179702758789062,12.338641980303889,64.4506607055664,74.01455576392873,291.7913818359375,0.0,1149798695489.273
4205.0,True,2017112.4660727363,1513053.286349363,21779.205724793683,57170.41502758342,63.0,2002-11-29 21:00:00,2002-12-02 09:00:00,-68.5,272.8109130859375,1.8135111617766295,8.598217010498047,10.096457380438174,16.178760528564453,7.531990131806893,14.023171424865723,25.44622307926358,41.08222579956055,96400.078125,4.07989501953125,111.84920082858794,274.727294921875,470.21265052617144,878.4240112304688,0.0,4983846229705.45
4207.0,True,1701807.3089379657,1635333.416896798,609254.23352011,380783.8959500688,15.0,2002-12-07 03:00:00,2002-12-07 15:00:00,-84.0,272.3031921386719,-1.99817977825183,4.421932697296143,3.4201880727726985,12.826629638671875,2.765354441186249,11.896697044372559,11.218104728528758,33.174041748046875,96733.96875,9.141708374023438,17.96699437585907,112.88676452636719,153.24425021553822,584.4971923828125,787883294.2755572,2120276993374.47
4210.0,True,408709.1397559235,341153.6247207604,246375.2601538661,153984.5375961663,15.0,2002-12-11 12:00:00,2002-12-12 00:00:00,-77.5,270.6568603515625,-0.5890163255982476,4.867943286895752,0.048113423289481226,8.733177185058594,3.58775243998588,9.038961410522461,5.616201171150069,13.509415626525879,96483.4375,8.036636352539062,25.169681227412923,72.70276641845703,53.96433091323327,251.11708068847656,136725.78421670344,1396048805921.5657
4212.0,True,2388558.9105143123,2066316.8575750156,78232.17821958689,136906.31188427706,42.0,2002-12-12 15:00:00,2002-12-14 06:00:00,-73.5,276.41217041015625,4.991760639480707,14.34685230255127,10.803806935178574,20.8986873626709,11.063539190896657,22.441835403442383,24.64742809309711,44.14775085449219,95554.984375,7.050384521484375,178.72974702647892,465.3884582519531,429.87750776060335,941.3916015625,225249844813.6437,4213519478888.881
4214.0,True,2486642.24408664,1911593.1302729803,583945.0493634955,1532855.7545791762,63.0,2002-12-17 06:00:00,2002-12-19 18:00:00,-81.5,273.95849609375,2.060478682662967,13.883756637573242,8.49042761144545,18.517732620239258,4.137549937523985,13.816609382629395,15.355793148965015,48.61088180541992,95798.3515625,11.133224487304688,51.91070215540799,245.49697875976562,316.0319012262131,1165.774169921875,39360156136.96845,8030588121917.045
4216.0,True,1882741.0015883131,1467088.3397783712,385397.43481428735,385397.4348142873,24.0,2002-12-23 12:00:00,2002-12-24 09:00:00,-72.5,273.35052490234375,0.7909047374145616,7.7472758293151855,7.177300293131621,15.272724151611328,4.703447063522791,14.301798820495605,15.632119125428613,29.51834487915039,96060.59375,9.856002807617188,60.38533318960234,285.114501953125,250.619308762168,642.032470703125,4289499641.371958,7170680093614.602
4219.0,True,2097063.710156784,1795922.6246018633,230770.37041293603,375001.85192102107,39.0,2002-12-28 21:00:00,2002-12-30 09:00:00,-79.5,276.25860595703125,4.012869422529542,13.940556526184082,10.290937973118389,17.473188400268555,10.392648803159425,16.96661949157715,16.900478321271162,30.23224449157715,96871.09375,13.07550048828125,150.63633780891655,437.49853515625,335.77538094107666,605.4681396484375,1017428278548.5092,8833725641547.15
5762.0,True,426823.5417122448,426823.5417122448,162457.1333136201,20307.141664202514,3.0,2011-01-04 09:00:00,2011-01-04 09:00:00,-75.0,270.348876953125,-8.12595153792439,1.3349977731704712,0.513692404183137,12.13712215423584,4.417347873013874,9.864675521850586,9.990585267752904,16.782644271850586,98632.421875,2.30804443359375,21.596345388046196,63.31928253173828,112.65895050961443,276.2187805175781,0.0,785044108005.0935
5764.0,True,1490189.765022649,1087360.5653904106,18692.811470207762,30375.818639087614,60.0,2011-01-10 03:00:00,2011-01-12 12:00:00,-68.5,272.40179443359375,-1.5516337405871692,2.048121929168701,10.696635537496814,20.408966064453125,8.266838722514553,14.182212829589844,21.628210922173214,41.835514068603516,96657.734375,5.20953369140625,74.27765379935201,182.18455505371094,419.332084530381,925.6492919921875,10857222753.924028,2104728043165.8408
5768.0,True,1045456.9387374935,932317.2780234239,11529.212329869702,8646.909247402278,18.0,2011-01-16 21:00:00,2011-01-17 12:00:00,-69.0,273.96728515625,2.9989887054372804,9.382476806640625,9.7963631894607,19.904823303222656,7.914652025521324,10.983360290527344,19.934262337779362,47.37515640258789,96230.6640625,5.52911376953125,101.83695462628334,165.3172607421875,458.5889213798534,934.2769165039062,10135837777.618616,695838092659.7412
5770.0,True,2060946.652960766,1574389.74007306,94776.90436727762,201400.92178046497,51.0,2011-01-19 09:00:00,2011-01-21 09:00:00,-72.0,273.28363037109375,-3.590118470346223,10.1263427734375,8.934918798505972,17.891983032226562,5.7304092885527975,12.332586288452148,28.204447037849487,50.35923767089844,96370.8671875,5.8520965576171875,58.31143688791381,162.08094787597656,531.8114486776079,1425.9840087890625,1332369252.2962499,4384313375813.1675
5771.0,True,1234978.8516988389,1089376.6375460962,89702.42230934705,44851.211154673525,12.0,2011-01-20 21:00:00,2011-01-21 06:00:00,-69.5,276.06201171875,-6.372205649562286,2.6552629470825195,7.175961189420908,15.43358325958252,7.543009665135084,13.37443733215332,19.60754738615136,34.792816162109375,98485.2421875,7.820465087890625,67.49064856183999,166.03054809570312,386.5801412357819,764.8023681640625,86987095539.5128,2134722000363.4595
5772.0,True,823595.2678996245,744281.4391187831,44188.346204280235,16570.629826605087,9.0,2011-01-24 21:00:00,2011-01-25 03:00:00,-71.0,272.76214599609375,-5.151609656151425,0.0,6.782367472253779,14.54745864868164,9.216439297690993,14.220752716064453,19.68240989752044,36.19332504272461,98106.90625,6.68927001953125,56.6913954690405,109.84959411621094,365.4573048928094,753.91064453125,1986837230.5492437,1855209305227.6003
5774.0,True,1954805.5965580929,1632814.453576827,529861.4058603123,794792.1087904684,42.0,2011-01-26 09:00:00,2011-01-28 00:00:00,-85.0,274.30767822265625,3.098566987631897,13.869939804077148,8.099219255889905,16.249000549316406,4.741188407366824,14.878368377685547,12.397740570651143,33.8374137878418,96057.8125,8.3013916015625,54.46238681192278,198.1375274658203,209.00932774033325,752.078369140625,60755581174.034515,6347509439133.786
5777.0,True,1359218.2881863941,1193331.7241546945,4678.146286505783,3508.6097148793374,18.0,2011-01-29 18:00:00,2011-01-30 09:00:00,-70.0,266.447021484375,-4.895315860762131,-0.0,9.468869253732073,17.158374786376953,5.293499247475905,7.200873851776123,35.48702764627411,56.22767639160156,98831.140625,-0.0,20.789925545252423,32.51530838012695,606.9842481360205,1239.0875244140625,0.0,17579591796.366325
5781.0,True,1150871.5234702504,1005790.8845427465,16857.556464914564,14750.361906800243,36.0,2011-02-03 09:00:00,2011-02-04 18:00:00,-68.0,270.921630859375,-0.7107536397104148,3.8183155059814453,10.026272902241564,17.752363204956055,7.597228417321185,10.473130226135254,28.07544349210814,46.92242431640625,96677.53125,2.923675537109375,103.23415813271791,187.32936096191406,510.6977423424468,1099.3670654296875,26819.30938165407,831102933229.0758
5784.0,True,1430469.4341406513,1232364.1105196108,25724.49077288954,25724.49077288954,36.0,2011-02-07 00:00:00,2011-02-08 09:00:00,-80.5,270.10870361328125,4.34012492000524,11.66585636138916,11.640300242834012,18.560142517089844,5.871577452681217,10.14565658569336,24.93200455488106,51.68100357055664,96128.5625,7.0833587646484375,83.58077149179557,151.13638305664062,502.520174152401,1227.5367431640625,0.0,546433096042.2206
5785.0,True,1352744.1046693271,1234798.1219480252,5439.565323299535,7479.402319536862,33.0,2011-02-11 09:00:00,2011-02-12 15:00:00,-71.0,268.801513671875,-2.90945595290472,-0.0,9.56048016938246,16.40963363647461,6.739856474912635,10.738133430480957,20.91397303713363,35.19868087768555,96659.3828125,5.9354248046875,86.89708598603795,162.2947540283203,411.87120363140565,793.6565551757812,0.0,961278311355.6995
5788.0,True,1527497.4869466545,1238990.164628843,190906.2148226676,429538.9833510021,54.0,2011-02-13 03:00:00,2011-02-15 06:00:00,-81.5,273.6422424316406,-0.3087699765165974,9.146708488464355,7.0078549655692415,19.755319595336914,9.64081822838614,21.896556854248047,18.547991025559774,39.512733459472656,97580.359375,12.27813720703125,146.05681815374143,534.6365966796875,345.0175570000135,869.3102416992188,45340278078.37634,7778964628464.724
5789.0,True,3299615.586202706,2558072.6352581624,801489.0169000849,2304280.9235877437,69.0,2011-02-14 03:00:00,2011-02-16 21:00:00,-85.0,274.997802734375,3.944128929574907,22.901029586791992,9.470450536819653,22.901029586791992,4.006377555821107,23.741230010986328,18.6507070928638,43.996337890625,96822.890625,18.165328979492188,60.2535180338201,656.6303100585938,372.7155146803199,1264.0054931640625,160864784326.59937,25745757401832.188
5790.0,True,4186824.655549973,3069888.1524747633,987058.325299234,2097498.941260872,54.0,2011-02-20 03:00:00,2011-02-22 06:00:00,-85.0,272.9967956542969,-2.001392450953044,8.481311798095703,5.900500818443393,20.474498748779297,3.770715435529154,17.242290496826172,18.270672478719668,53.45073699951172,97068.1875,19.197921752929688,54.249053096531384,288.6632080078125,354.8234827716036,1146.455078125,1801428815.5267346,18941390740285.99
5795.0,True,1096526.0681509231,1096526.0681509231,29755.45478231433,3719.431847789291,3.0,2011-03-01 18:00:00,2011-03-01 18:00:00,-66.0,275.0314636230469,4.8704578003444245,8.535882949829102,7.253184749560656,13.324945449829102,13.180289387433666,16.80225372314453,22.543653142108717,34.42725372314453,97685.0703125,7.806884765625,285.5007599484,361.8695983886719,359.96518072004557,526.7147216796875,23037233693.65247,406219755946.71063
5797.0,True,1278077.8251235774,1227614.1396285214,665886.7090287722,332943.3545143861,12.0,2011-03-02 12:00:00,2011-03-02 21:00:00,-79.5,272.1900634765625,1.8691833147605723,13.967180252075195,4.562933098457706,16.43439292907715,2.913783688230401,12.99405574798584,8.49529973939235,23.216711044311523,95446.359375,18.030380249023438,49.509482335972585,238.8671112060547,129.26724945874642,405.7086181640625,0.0,5104661722516.942
5800.0,True,2303022.890843412,1708574.360691978,21923.404742033432,49327.66066957523,54.0,2011-03-08 18:00:00,2011-03-10 21:00:00,-78.5,262.4360046386719,1.504551713913405,13.079730987548828,10.914424711603816,19.593957901000977,9.412793467413731,13.424664497375488,25.352072852420278,50.07868194580078,95834.875,10.679824829101562,114.05030733360168,173.26425170898438,516.6925225753583,1229.47021484375,0.0,2924729611133.921
5802.0,True,1118965.4903137905,1062270.3540122113,673521.2122313402,505140.90917350515,18.0,2011-03-12 21:00:00,2011-03-13 12:00:00,-85.0,272.31298828125,5.484617793606901,16.013153076171875,6.115686645396952,16.013153076171875,5.989557823245682,15.515868186950684,9.458249633131233,19.231792449951172,97676.8828125,17.539230346679688,105.98729153187702,328.7584228515625,168.54437787862778,362.70367431640625,0.0,9570525853271.436
5803.0,True,1877488.3602940552,1174305.8289733743,147533.2637053757,424158.1331529551,69.0,2011-03-13 03:00:00,2011-03-15 21:00:00,-75.5,267.8834228515625,-4.218916380572362,6.804300785064697,10.444626506054233,23.673988342285156,2.9494082649344824,8.715533256530762,20.595400053268815,52.68550109863281,95833.40625,10.949066162109375,37.46360482148154,133.1927947998047,455.71023436037603,1616.46142578125,0.0,4459653184715.741
5808.0,True,915269.7120993425,832368.2775862269,110071.63155771758,27517.907889429393,6.0,2011-03-29 03:00:00,2011-03-29 06:00:00,-69.0,268.6655578613281,-3.5111280670617715,0.49786990880966187,7.4949741837567085,21.36554527282715,5.409615786993612,9.151407241821289,13.839809404262613,31.537857055664062,94384.875,6.970489501953125,69.05817036634633,124.63465881347656,247.3015513321742,584.3045654296875,0.0,1158852312863.9673
5814.0,True,912051.8674720274,847209.5467006941,30808.201443927606,26957.17626343665,30.0,2011-04-06 09:00:00,2011-04-07 12:00:00,-69.5,261.9449157714844,-9.487912032574247,6.489108085632324,8.571271232365538,18.84262466430664,4.965705529175751,8.194904327392578,15.41400519689496,39.74568557739258,97388.6875,8.854522705078125,45.69910820117175,117.1694107055664,313.95078375933093,862.7308959960938,0.0,681046311653.0498
5816.0,True,1636287.383812258,1358538.594448099,515882.9160364851,1225221.9255866522,63.0,2011-04-08 18:00:00,2011-04-11 06:00:00,-85.0,270.4637145996094,9.241025227002126,27.739992141723633,10.782442868082198,27.739992141723633,5.2515415368452585,12.297711372375488,10.250545458743959,26.15276336669922,96142.5703125,28.227630615234375,105.90781446509072,285.23809814453125,216.184294576413,555.7841796875,0.0,14628049235522.766
5819.0,True,1576208.4837585136,1411709.5646599964,510184.95400707645,382638.7155053075,24.0,2011-04-12 09:00:00,2011-04-13 06:00:00,-85.0,271.895263671875,7.802191884494076,25.709383010864258,8.376376950908282,25.709383010864258,6.980594350566565,11.212754249572754,10.168843379821451,16.201034545898438,97306.203125,30.68536376953125,130.364254751547,357.3758544921875,205.45334055700548,357.3758544921875,0.0,5411956997732.985
5820.0,True,3229037.2725682682,2278238.755756847,951585.2752812013,1784222.3911522527,45.0,2011-04-12 09:00:00,2011-04-14 03:00:00,-85.0,272.2795104980469,3.750975576446055,18.700998306274414,8.50554831261404,21.513959884643555,2.5716946083334085,12.324575424194336,10.847784310772141,40.954410552978516,95346.2734375,19.939804077148438,39.918337451906076,327.27850341796875,216.1489974492112,1069.41162109375,0.0,14117648991539.305
5823.0,True,1218465.7435072763,1141755.8315994376,29862.678739524537,7465.669684881134,6.0,2011-04-16 00:00:00,2011-04-16 03:00:00,-72.0,266.8587646484375,1.349496003467289,5.815975666046143,10.554797420073367,15.030444145202637,5.653056231425387,6.79298734664917,20.64334703277556,31.70754623413086,94881.828125,10.004257202148438,97.86140144048284,118.8740463256836,326.52394933481946,582.6820678710938,0.0,722382368452.9655
5827.0,True,2065268.3392458907,1624995.1092781136,3434.6279638167643,9874.555395973199,87.0,2011-04-21 18:00:00,2011-04-25 06:00:00,-74.5,273.63360595703125,3.2638815947636064,15.953083038330078,10.236405274637743,21.186494827270508,11.295080092755557,18.131450653076172,20.463016709823588,49.002044677734375,96947.890625,8.162628173828125,219.80783565913038,467.0880126953125,431.55872284127645,1256.5615234375,25088465469.070816,519877754842.9353
5828.0,True,1564044.8943537276,1363319.598368681,511611.78490442253,639514.7311305283,33.0,2011-04-24 06:00:00,2011-04-25 12:00:00,-82.0,268.5812072753906,-4.3064824567389675,8.329706192016602,5.603940532272471,21.270633697509766,3.3340745002683905,10.641419410705566,13.50792658265066,38.46079635620117,97897.1875,28.628463745117188,54.42946350888562,221.93853759765625,317.85162210100884,875.1373901367188,0.0,8823855294551.264
5829.0,True,1207794.8159684523,1067061.316161693,46459.74265013003,46459.74265013003,27.0,2011-04-24 12:00:00,2011-04-25 12:00:00,-71.5,270.02081298828125,-2.7057881461215807,13.060478210449219,10.629489049290965,17.60999298095703,5.854582105028258,9.959550857543945,18.62207616752473,34.67932891845703,98451.796875,12.759185791015625,77.60885924943997,175.3339385986328,410.2504296376395,831.4385986328125,0.0,1446700257290.5786
5830.0,True,1484423.7173973043,1215201.569185139,528375.5378949941,528375.537894994,24.0,2011-04-27 12:00:00,2011-04-28 09:00:00,-80.0,268.3883056640625,6.5541412624669695,16.697185516357422,7.080269075295465,17.667978286743164,2.79576305751963,8.007660865783691,9.28597122090823,19.89730453491211,95923.578125,16.5897216796875,44.714106537249116,157.63912963867188,138.17450676100623,399.62841796875,0.0,4730488669235.627
5832.0,True,690472.720448271,644459.6146732208,16099.799667175483,6037.424875190806,9.0,2011-05-01 00:00:00,2011-05-01 06:00:00,-70.5,258.21734619140625,-6.057990053885302,0.0,9.148557910579663,15.133161544799805,4.716613921098649,6.6177802085876465,16.273899763989288,28.009593963623047,98025.375,10.462371826171875,45.14228187864782,71.09321594238281,310.1023826741177,561.1293334960938,0.0,234386092065.7134
5836.0,True,1948675.6607245181,1500652.5776217207,57710.27999376276,115420.55998752551,63.0,2011-05-03 03:00:00,2011-05-05 15:00:00,-80.5,256.6921691894531,-1.1067368818885006,8.28996753692627,9.47098542807893,17.571216583251953,2.2407900390214293,7.364617347717285,23.574277542267495,40.14173126220703,96903.359375,21.48663330078125,26.777123788439482,82.26976013183594,401.1686350880214,893.9160766601562,0.0,714953143629.0431
5838.0,True,1295964.666961414,1081420.7234397286,30334.149307742002,49292.99262508075,45.0,2011-05-06 18:00:00,2011-05-08 12:00:00,-72.0,268.5240478515625,-3.8276260070322032,5.038625717163086,11.179608179767119,21.293901443481445,5.254881053371577,10.995065689086914,19.512557876071433,35.0780143737793,96184.03125,13.072555541992188,69.73061520185009,134.8854217529297,450.91516888674164,1018.6166381835938,0.0,627586556154.4446
5842.0,True,2162640.006406943,1828259.1982241091,92380.39153688881,196308.33201588877,51.0,2011-05-08 18:00:00,2011-05-10 18:00:00,-78.5,266.51116943359375,3.179769119181875,13.051559448242188,10.426619928046009,18.075782775878906,5.803532038963846,15.068624496459961,19.25471278512097,35.3326530456543,97051.859375,18.589630126953125,102.13557336836652,368.12652587890625,408.32424701770975,867.0126953125,0.0,7717363417528.296
5848.0,True,2148484.0325269448,1536709.3031440484,347557.04957395175,651669.4679511593,51.0,2011-05-13 15:00:00,2011-05-15 15:00:00,-84.5,277.19342041015625,6.044078007119158,23.96747589111328,10.144904589919802,23.96747589111328,7.685749015469808,17.869787216186523,15.601608407039853,36.396728515625,97002.8984375,25.217559814453125,139.17035850542658,403.8636474609375,332.1374373797901,793.2549438476562,298346556683.396,13119099843067.432
5850.0,True,1290907.7209688486,1163223.4805987356,4649.217048368398,4068.064917322348,21.0,2011-05-17 21:00:00,2011-05-18 15:00:00,-69.0,272.74542236328125,5.759147289648388,11.297821998596191,10.130885379281889,17.571439743041992,12.495639443106569,15.650179862976074,18.711441120555644,29.423171997070312,97513.6171875,7.547027587890625,235.6124261029562,337.4823303222656,328.78162802637246,638.256591796875,142020870.48577103,135690723242.52739
5856.0,True,912704.0444005054,912704.0444005054,567096.2216376738,70887.02770470922,3.0,2011-05-26 09:00:00,2011-05-26 09:00:00,-79.5,256.09722900390625,-0.4000691417610426,9.63848876953125,2.0361982446434186,13.24395751953125,0.9589577264953184,5.525259494781494,4.4815398714574455,17.382680892944336,97039.4375,13.242874145507812,13.288366757947284,94.37285614013672,68.81989051112562,257.7655334472656,0.0,1405631235615.5103
5858.0,True,525807.9755417582,496349.4778361734,55077.147792666496,20653.930422249938,9.0,2011-05-30 03:00:00,2011-05-30 09:00:00,-75.0,273.94830322265625,5.599719995669628,11.128710746765137,8.463286774096844,16.30839729309082,8.614033369320294,11.686080932617188,11.514228244596938,18.045455932617188,99217.859375,12.725555419921875,160.5816726694608,253.33509826660156,217.2642312469076,470.14990234375,1032310466.6976297,487975848507.26843
5859.0,True,1602385.3638189775,1231173.0327461984,175273.1735963697,175273.17359636974,36.0,2011-06-01 21:00:00,2011-06-03 06:00:00,-72.0,265.311279296875,-8.69655064725782,5.763070583343506,6.511845860098266,23.417266845703125,2.6127700536074565,7.782371997833252,12.66314737575658,29.2937068939209,95695.4375,17.5526123046875,32.36917295346498,160.909423828125,275.2279600313228,732.895263671875,0.0,2209566108533.593
5864.0,True,2547351.0745871463,1804142.4225783423,654389.6360685318,1472376.6811541964,60.0,2011-06-04 12:00:00,2011-06-06 21:00:00,-85.0,270.5679931640625,5.957210615332778,21.91660499572754,9.453929014646032,21.91660499572754,4.482426405916412,11.94489860534668,10.00909855667615,24.913114547729492,95326.7734375,20.909149169921875,85.29147039893553,272.4264831542969,220.07372167148034,576.2817993164062,0.0,14114937764828.61
5866.0,True,1920448.506253266,1572147.646516456,46924.011138363436,52789.51253065885,27.0,2011-06-13 18:00:00,2011-06-14 18:00:00,-70.0,262.4164733886719,-5.675600725145396,5.377636909484863,11.947279320367707,21.44490623474121,3.4075528046830152,6.4853315353393555,20.12665178779019,39.20686721801758,95027.8515625,11.455810546875,47.81566854330936,131.635498046875,440.0335372535336,1003.969970703125,0.0,613732536163.318
5869.0,True,2434213.133523908,1786204.446401029,650980.4296909859,895098.0908251057,33.0,2011-06-20 06:00:00,2011-06-21 12:00:00,-83.5,271.5322265625,1.875290517587082,17.927139282226562,8.72865714096976,19.184247970581055,3.038011811746853,11.466092109680176,10.991960820054754,28.418752670288086,96344.140625,19.37982177734375,46.4853860424914,274.1611022949219,223.83742140590496,657.0282592773438,99.02108779426169,12458847978987.633
5870.0,True,2849702.502194053,1854403.983144742,186624.0303775546,583200.0949298582,99.0,2011-06-20 12:00:00,2011-06-24 12:00:00,-77.5,265.61395263671875,-1.3566952494702385,11.990577697753906,8.577835960077119,20.012256622314453,2.320506740383068,10.15810489654541,15.114318163568079,27.343236923217773,96957.6015625,21.047698974609375,33.01679646248073,205.9271240234375,319.76055634618376,753.9415893554688,0.0,4086583549272.824
